Employee_ID,JOB_ROLE,DAILY_STRESS,WORK_TRAVELS,TEAM_SIZE,DAYS_ABSENT,WEEKLY_EXTRA_HOURS,ACHIEVED_BIG_PROJECTS,EXTRA_HOLIDAYS,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS_IN_THOUSAND,SLEEP_HOURS,LOST_VACATION,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
7207,Customer Service,5,5,2,6,5,5,1,1,7,8,8,0,1,10,2,36 to 50,Female,668.1
8853,Finance Analyst,3,6,6,10,10,3,1,1,8,7,6,3,2,7,1,21 to 35,Female,693
8752,Bank Teller,1,4,5,4,10,4,3,1,6,8,7,8,1,1,2,Less than 20,Male,647.5
4057,Customer Service,3,2,4,3,5,0,0,2,1,4,7,0,1,5,0,51 or more,Female,573.6
5263,Business Analyst,4,10,7,2,8,1,2,1,5,7,6,4,2,10,2,21 to 35,Male,670.9
6742,Mortgage Consultant,5,7,8,4,6,4,3,1,1,6,6,5,2,8,2,21 to 35,Female,667.3
15061,Mortgage Consultant,2,3,9,5,10,4,0,1,6,10,7,0,2,10,1,21 to 35,Male,704
9184,Human Resources,2,10,2,6,7,5,5,1,7,10,7,10,2,10,8,36 to 50,Male,719.3
8200,Business Analyst,3,10,4,10,10,3,5,1,2,7,8,0,2,3,5,36 to 50,Female,707
8708,Risk Analyst,2,2,4,5,10,5,3,1,6,10,7,3,2,10,8,21 to 35,Female,717.6
4029,Risk Analyst,3,8,7,10,10,7,2,1,4,10,6,0,1,10,3,36 to 50,Male,695.3
14167,Risk Analyst,2,0,5,5,6,5,0,1,9,7,7,3,2,7,1,21 to 35,Male,672.8
1766,Loan Processor,3,2,6,2,10,5,0,2,7,4,6,8,2,4,3,21 to 35,Female,639.7
9912,Credit Analyst,1,9,5,5,4,5,2,1,7,10,7,0,2,6,4,51 or more,Female,712.5
1798,Bank Teller,1,0,4,5,2,6,1,2,3,5,10,0,2,3,2,36 to 50,Male,644.1
12881,Mortgage Consultant,2,0,5,5,10,7,3,2,5,4,10,0,2,5,4,36 to 50,Male,674.5
6138,Bank Teller,4,7,2,7,7,1,2,1,5,8,9,0,2,2,1,21 to 35,Female,641.1
3987,Bank Teller,1,2,7,7,10,6,1,2,10,2,9,0,2,7,3,51 or more,Female,687.5
680,Finance Analyst,3,6,5,8,10,5,5,1,6,6,8,10,2,8,6,36 to 50,Female,698.3
7361,Finance Analyst,3,3,5,4,4,3,3,1,6,5,8,0,2,4,2,51 or more,Female,672.6
10567,Customer Service,4,3,5,10,10,6,4,1,3,3,7,0,2,4,0,51 or more,Female,672
14310,Business Analyst,1,9,1,6,3,7,3,1,10,4,7,0,2,5,3,51 or more,Female,706.2
1726,Business Analyst,3,7,6,4,4,2,5,1,4,5,8,0,2,3,8,21 to 35,Female,679.4
14143,Investment Banker,3,10,8,7,10,5,4,1,4,10,4,4,2,4,3,21 to 35,Male,710.2
3620,Finance Analyst,2,10,8,10,10,6,5,2,8,8,7,7,2,10,10,21 to 35,Female,741
12958,Credit Analyst,3,8,4,6,10,5,3,1,10,6,8,0,2,7,8,36 to 50,Female,722.1
9346,Mortgage Consultant,3,1,2,1,2,3,3,2,4,2,4,4,2,6,2,51 or more,Male,616.8
10305,Loan Processor,3,5,4,10,3,8,5,1,8,10,7,0,1,9,4,51 or more,Male,710.8
12812,Loan Processor,5,5,7,10,4,1,1,1,5,10,7,0,2,1,1,51 or more,Female,666.6
3840,Mortgage Consultant,5,5,7,10,4,1,1,1,5,10,7,0,2,1,1,51 or more,Female,666.6
4398,Business Analyst,5,0,10,2,6,4,0,2,5,5,6,5,1,0,2,Less than 20,Female,571.9
9003,Bank Teller,3,5,4,5,3,5,0,1,5,5,7,5,2,5,1,21 to 35,Female,646.9
12322,Loan Processor,3,1,2,2,8,0,0,2,0,6,6,10,2,1,0,36 to 50,Female,584
11760,Finance Analyst,3,1,2,2,5,1,0,2,0,5,6,10,2,1,0,36 to 50,Female,580.4
6250,Mortgage Consultant,3,7,8,6,9,8,2,2,4,4,8,0,2,7,7,Less than 20,Male,689.4
15967,Risk Analyst,3,10,5,6,3,5,2,1,5,2,7,2,2,4,5,21 to 35,Female,675.2
4712,Customer Service,4,10,8,10,5,5,2,1,5,5,8,3,2,5,3,21 to 35,Female,676
1809,Loan Processor,4,4,5,6,10,3,3,1,7,5,8,5,2,10,5,36 to 50,Male,676
1969,Investment Banker,3,6,7,6,3,5,3,2,7,2,7,0,2,4,7,21 to 35,Female,670.1
615,Business Analyst,2,2,3,1,4,1,0,1,8,10,8,5,2,10,3,21 to 35,Male,656.6
9811,Business Analyst,3,10,10,7,10,1,1,1,2,9,7,7,2,4,0,21 to 35,Female,673.2
3647,Finance Analyst,4,10,6,3,10,6,0,1,6,7,7,10,2,5,1,36 to 50,Female,664.3
8692,Credit Analyst,4,6,5,2,2,6,2,1,8,1,7,0,2,10,6,21 to 35,Female,664.8
1745,Risk Analyst,4,10,5,10,8,5,5,1,2,6,5,10,2,10,2,21 to 35,Male,694.3
3284,Finance Analyst,4,6,4,4,6,6,3,1,7,3,7,2,2,10,2,21 to 35,Female,653.3
8152,Credit Analyst,4,10,3,10,10,0,2,2,7,1,7,0,1,6,0,51 or more,Female,634.2
9577,Loan Processor,3,7,8,10,10,8,2,2,5,4,6,0,2,4,3,36 to 50,Male,675.4
10012,Business Analyst,3,6,10,10,3,7,5,2,9,10,9,0,2,4,7,51 or more,Female,740.1
13505,Mortgage Consultant,2,2,5,1,3,0,1,1,1,8,8,0,1,5,3,21 to 35,Female,608.6
10045,Bank Teller,3,3,6,3,6,1,1,1,6,3,7,5,1,4,2,36 to 50,Female,602.3
7218,Human Resources,5,10,2,3,2,3,0,1,7,3,4,10,1,10,3,Less than 20,Female,600
10592,Human Resources,5,10,7,10,10,5,5,2,4,6,7,0,2,8,4,21 to 35,Female,711.7
7915,Finance Analyst,2,7,10,5,4,2,3,1,7,4,7,0,2,4,3,21 to 35,Male,685.8
8387,Bank Teller,1,3,5,5,2,3,2,1,3,2,6,10,2,3,4,21 to 35,Male,627.4
10519,Investment Banker,1,3,5,5,2,3,2,1,3,2,6,10,2,3,4,21 to 35,Male,627.4
6617,Bank Teller,2,10,3,5,10,0,3,1,10,6,8,0,2,0,1,51 or more,Female,694.9
3169,Finance Analyst,2,9,7,8,8,4,5,1,3,7,6,4,2,10,5,21 to 35,Female,704.9
14620,Human Resources,2,0,10,6,10,2,2,2,5,2,7,10,1,2,1,21 to 35,Female,617.4
5068,Risk Analyst,0,7,6,2,10,7,0,1,8,10,7,6,2,5,8,Less than 20,Male,700.6
3377,Credit Analyst,2,2,6,3,10,2,1,1,6,7,7,7,2,4,4,Less than 20,Male,671.1
4378,Bank Teller,2,5,10,2,10,7,0,1,6,7,9,0,1,6,2,Less than 20,Female,657.9
13953,Finance Analyst,2,5,4,3,7,5,1,1,3,5,7,3,2,3,1,Less than 20,Female,640.1
11326,Investment Banker,2,10,3,4,10,6,0,1,8,8,7,5,2,4,5,Less than 20,Male,678.1
13861,Bank Teller,3,6,7,5,10,5,0,1,5,7,8,4,2,8,3,Less than 20,Female,681.5
14951,Human Resources,3,10,4,4,7,3,2,1,6,7,7,4,2,1,2,Less than 20,Female,649
9393,Credit Analyst,2,6,10,4,10,4,0,1,4,7,8,5,1,4,4,Less than 20,Female,647.5
6183,Risk Analyst,1,3,8,2,10,5,0,1,6,8,8,10,1,4,8,Less than 20,Female,651.1
7763,Finance Analyst,2,6,6,2,10,6,0,1,6,4,8,0,2,3,3,Less than 20,Male,660.5
14910,Business Analyst,0,3,4,2,10,4,1,1,8,8,8,0,2,4,1,Less than 20,Female,676.6
11941,Credit Analyst,2,9,5,3,9,7,2,1,4,5,8,5,2,4,3,Less than 20,Male,677.7
7126,Investment Banker,3,10,10,3,10,0,2,1,5,6,7,4,2,2,2,Less than 20,Male,653.9
9245,Customer Service,2,10,10,10,10,7,5,2,9,5,7,0,2,10,6,21 to 35,Female,745.5
8510,Customer Service,3,10,10,10,4,7,5,2,8,8,7,0,2,10,2,51 or more,Male,730.8
12696,Human Resources,2,0,5,10,1,1,5,2,1,1,3,10,2,6,0,51 or more,Female,606.2
13582,Investment Banker,3,0,3,10,1,0,5,2,1,1,3,10,2,6,1,51 or more,Female,601.1
9607,Bank Teller,4,6,3,0,4,3,3,1,3,6,6,10,2,4,2,Less than 20,Female,631.6
5510,Bank Teller,4,6,3,0,4,3,3,1,3,6,6,10,2,4,2,Less than 20,Female,631.6
3695,Credit Analyst,4,6,3,0,4,3,3,1,3,6,6,10,2,4,2,Less than 20,Female,631.6
11446,Human Resources,4,6,3,0,4,3,3,1,3,6,6,10,2,4,2,Less than 20,Female,631.6
1984,Finance Analyst,2,2,10,5,4,10,3,2,3,1,7,0,2,10,6,51 or more,Male,678.4
1078,Mortgage Consultant,5,7,7,10,7,4,5,2,9,3,7,0,2,5,3,21 to 35,Female,678.8
7839,Credit Analyst,5,5,5,7,7,1,5,2,5,3,6,5,2,5,1,36 to 50,Female,607.2
4315,Risk Analyst,0,7,4,10,10,2,3,1,10,6,6,0,2,10,5,36 to 50,Male,731.9
15222,Mortgage Consultant,5,3,3,4,10,3,0,2,3,10,8,10,1,5,5,51 or more,Male,598.8
579,Human Resources,3,3,6,8,3,1,3,1,10,5,7,0,1,8,1,51 or more,Female,669
8931,Risk Analyst,4,1,5,1,6,3,0,2,5,5,7,0,1,7,10,36 to 50,Female,616.3
13578,Human Resources,5,3,10,5,10,7,2,2,1,10,8,10,1,5,5,51 or more,Male,632.8
6690,Loan Processor,2,5,4,3,3,5,3,2,3,7,8,8,1,3,8,21 to 35,Male,625.4
12053,Human Resources,3,9,8,9,10,5,2,1,8,10,8,0,2,7,3,Less than 20,Female,722.9
7748,Business Analyst,2,3,2,7,10,2,0,1,5,5,6,7,2,2,3,Less than 20,Male,643.3
7218,Finance Analyst,4,10,2,8,8,8,2,1,7,4,8,4,1,7,7,Less than 20,Female,692.8
15170,Bank Teller,1,4,5,3,10,7,2,1,7,7,8,0,2,7,1,Less than 20,Male,698.5
3736,Customer Service,1,3,3,10,10,6,1,1,7,5,8,4,2,5,1,Less than 20,Male,679.4
6147,Investment Banker,3,1,3,3,10,3,2,1,7,9,7,3,1,5,3,Less than 20,Male,654.5
393,Bank Teller,3,7,10,6,10,8,2,1,8,9,9,8,2,7,7,Less than 20,Male,721.2
3531,Finance Analyst,3,4,4,7,10,5,0,1,9,5,8,2,1,6,6,Less than 20,Female,674.3
1077,Finance Analyst,3,4,4,5,10,5,0,1,7,4,8,2,1,6,2,Less than 20,Female,648.6
3293,Business Analyst,4,6,2,4,8,2,2,1,8,6,8,2,2,3,2,Less than 20,Female,649
2561,Human Resources,4,6,2,4,8,2,2,1,8,6,8,2,2,3,2,Less than 20,Female,649
10283,Business Analyst,4,7,7,6,10,9,0,1,6,7,8,4,2,7,6,Less than 20,Female,708.7
3008,Credit Analyst,3,3,7,5,8,4,0,2,4,6,9,3,2,3,5,Less than 20,Female,656
4067,Loan Processor,2,10,3,7,10,5,1,1,7,8,9,0,2,5,2,Less than 20,Male,700.6
12054,Human Resources,4,4,7,1,7,6,0,1,6,4,8,2,2,5,3,Less than 20,Male,650.3
4253,Business Analyst,3,3,4,3,10,5,0,1,3,8,7,0,2,10,2,Less than 20,Male,652.6
10226,Finance Analyst,4,6,8,5,10,9,0,1,6,6,8,4,2,7,6,Less than 20,Female,703.4
8371,Customer Service,5,5,6,5,10,8,2,1,5,7,8,4,2,7,5,Less than 20,Female,673
1675,Bank Teller,3,3,1,5,7,2,1,1,4,9,7,10,2,6,2,Less than 20,Female,635.8
7448,Investment Banker,3,3,1,5,7,2,1,1,4,9,7,10,2,6,2,Less than 20,Female,635.8
2453,Bank Teller,4,10,4,5,8,6,3,1,9,8,6,0,1,5,7,Less than 20,Female,694.9
593,Bank Teller,4,4,5,4,10,2,1,1,6,4,8,0,2,3,1,Less than 20,Male,643.5
5758,Business Analyst,2,10,10,5,10,10,3,1,8,9,7,5,2,10,3,Less than 20,Male,742.9
10774,Investment Banker,1,4,7,5,10,4,5,1,7,10,10,0,2,10,5,Less than 20,Male,757.3
15742,Investment Banker,1,10,10,10,10,6,5,1,3,5,8,0,2,10,2,Less than 20,Female,715.1
2528,Bank Teller,3,6,7,0,10,2,0,1,1,6,8,3,2,5,1,Less than 20,Female,657.5
11366,Human Resources,0,2,7,3,10,1,0,1,8,3,8,10,2,3,2,Less than 20,Male,656.9
11417,Credit Analyst,2,10,10,1,10,5,0,1,8,2,8,3,2,4,4,Less than 20,Male,692.4
12368,Risk Analyst,3,10,10,6,10,3,0,1,8,6,8,0,2,10,3,Less than 20,Female,715.3
10580,Finance Analyst,1,9,8,8,10,6,3,1,7,10,7,5,1,3,5,Less than 20,Female,709.1
7,Business Analyst,2,4,9,7,6,6,2,2,5,5,8,6,2,4,2,Less than 20,Female,659
4493,Business Analyst,2,10,6,7,10,3,2,1,7,4,7,0,2,4,3,Less than 20,Female,679
10996,Business Analyst,2,2,4,5,8,6,1,2,5,8,8,0,2,10,7,36 to 50,Male,686.8
14505,Loan Processor,3,1,3,10,1,3,5,1,8,1,6,0,2,3,0,51 or more,Female,656.1
5744,Finance Analyst,0,10,5,5,10,10,5,1,10,10,7,0,2,10,5,36 to 50,Male,783.9
2836,Human Resources,3,10,2,3,3,3,1,1,3,10,5,0,1,2,5,21 to 35,Female,657.7
14814,Customer Service,5,10,5,5,10,4,5,1,5,1,7,5,2,4,10,21 to 35,Female,686.9
5052,Human Resources,5,7,8,6,10,5,3,1,9,8,6,10,1,9,1,36 to 50,Female,676.2
4203,Bank Teller,5,10,4,3,10,10,1,1,7,6,7,0,2,10,10,Less than 20,Male,715.1
14112,Credit Analyst,4,6,3,10,4,4,3,1,2,1,10,0,1,3,3,21 to 35,Male,646.7
6825,Customer Service,4,10,7,4,5,2,0,1,8,5,8,0,1,4,5,21 to 35,Female,676
3696,Bank Teller,1,10,7,3,10,6,3,1,5,8,8,5,2,5,3,Less than 20,Male,702.1
11937,Finance Analyst,3,10,10,4,10,4,0,1,3,4,7,10,2,3,1,Less than 20,Female,651.8
8801,Risk Analyst,1,8,10,10,8,10,2,1,8,10,10,0,2,6,4,Less than 20,Female,733.5
12770,Loan Processor,2,6,3,7,10,3,1,1,8,5,7,0,2,6,1,Less than 20,Female,684.3
10944,Human Resources,3,5,8,8,7,8,2,1,5,10,7,5,2,6,5,Less than 20,Female,698.9
11018,Human Resources,1,8,10,3,10,3,1,1,8,5,6,3,2,4,1,Less than 20,Male,672.2
15867,Human Resources,0,7,6,2,10,4,0,1,8,7,8,7,2,1,6,Less than 20,Male,669.6
3890,Customer Service,4,5,1,3,5,5,2,1,10,5,8,5,2,4,4,Less than 20,Male,626.7
1605,Business Analyst,0,4,9,8,6,4,0,1,4,3,7,0,2,3,7,Less than 20,Male,672
2027,Finance Analyst,1,8,10,8,10,7,2,1,7,9,8,2,2,6,5,Less than 20,Male,727.8
12798,Risk Analyst,1,5,3,1,8,1,2,1,6,10,7,0,2,2,1,Less than 20,Male,658.1
646,Mortgage Consultant,0,5,6,10,10,3,1,1,4,4,7,0,2,2,2,Less than 20,Female,690.9
13192,Investment Banker,0,10,10,4,10,6,0,1,7,10,9,0,2,10,3,Less than 20,Male,752
6237,Mortgage Consultant,3,4,3,10,10,8,2,1,8,4,9,0,2,4,3,Less than 20,Female,701.5
4559,Customer Service,1,10,6,2,10,10,1,2,3,9,7,0,1,4,2,Less than 20,Female,654.5
7985,Bank Teller,3,10,10,8,10,2,1,1,7,10,8,0,1,4,3,Less than 20,Female,678.7
11499,Mortgage Consultant,1,10,10,10,10,10,2,1,2,8,7,2,1,3,5,Less than 20,Male,679.8
7589,Mortgage Consultant,1,10,6,8,10,2,0,1,5,4,7,0,2,1,1,Less than 20,Female,668.8
12913,Business Analyst,1,3,7,8,10,5,1,1,5,6,7,3,1,4,4,Less than 20,Female,667.5
13142,Credit Analyst,1,10,9,4,5,3,3,1,6,5,7,1,2,10,3,36 to 50,Male,697.9
3256,Customer Service,1,10,9,4,5,3,3,1,6,5,7,1,2,10,3,36 to 50,Male,697.9
13550,Bank Teller,1,2,8,10,5,2,5,2,5,2,8,0,2,4,2,51 or more,Female,672
15107,Bank Teller,3,2,3,10,10,2,5,2,1,1,5,0,2,6,1,51 or more,Female,640.6
4253,Risk Analyst,4,1,4,1,3,0,0,1,1,5,7,2,2,3,1,51 or more,Female,602.7
9708,Risk Analyst,1,3,4,10,10,4,1,2,8,6,5,10,2,7,2,21 to 35,Female,665.4
8510,Finance Analyst,3,8,10,9,10,5,5,1,8,8,8,0,2,7,7,51 or more,Female,749.7
4143,Investment Banker,3,2,4,4,4,4,0,2,5,7,6,7,2,5,1,21 to 35,Male,618.2
4460,Credit Analyst,4,2,1,3,3,6,0,2,10,2,10,0,2,6,4,Less than 20,Female,616.3
7033,Bank Teller,3,4,3,5,4,6,5,2,4,1,10,0,2,10,10,21 to 35,Female,670.5
9715,Risk Analyst,2,5,10,7,7,8,5,1,3,10,7,1,2,8,6,51 or more,Male,743.1
2398,Mortgage Consultant,2,8,6,8,5,6,5,1,8,10,9,0,2,5,3,51 or more,Female,740.1
927,Customer Service,0,5,7,10,10,2,5,2,6,10,7,0,2,10,7,51 or more,Female,729.5
1199,Investment Banker,2,4,4,6,6,6,3,2,3,8,6,3,2,6,2,51 or more,Male,667.7
6896,Customer Service,3,1,4,10,5,2,1,2,9,6,6,5,2,4,4,36 to 50,Female,646.9
5807,Mortgage Consultant,5,10,2,5,10,2,1,2,7,1,7,10,1,6,1,21 to 35,Female,601.9
4541,Human Resources,4,10,5,5,2,3,3,1,6,5,6,0,1,10,2,21 to 35,Female,663.7
3657,Risk Analyst,5,1,3,10,10,3,5,2,7,8,6,10,1,8,5,51 or more,Female,640.5
4862,Mortgage Consultant,5,1,3,10,10,3,5,2,7,8,6,10,1,8,5,51 or more,Female,640.5
3775,Investment Banker,2,2,4,4,9,4,3,1,7,3,7,0,2,4,2,51 or more,Male,665.2
13118,Finance Analyst,4,4,5,5,10,4,2,2,4,3,7,10,1,5,5,21 to 35,Male,615.9
1898,Finance Analyst,2,10,5,10,10,2,5,2,6,5,7,0,2,3,8,51 or more,Female,697.9
8926,Credit Analyst,3,10,7,7,10,3,3,1,7,5,7,8,2,5,2,21 to 35,Male,697.9
7307,Bank Teller,3,6,3,4,4,2,1,1,2,5,7,2,2,3,1,21 to 35,Male,645.2
801,Risk Analyst,4,8,5,10,8,2,1,2,8,3,7,3,2,0,2,Less than 20,Female,636.3
8020,Credit Analyst,4,8,5,8,6,1,2,2,8,3,7,1,2,1,2,Less than 20,Female,636.3
14422,Credit Analyst,3,6,5,7,7,2,2,2,8,3,6,2,1,2,1,Less than 20,Female,610.6
5030,Business Analyst,1,6,3,8,1,3,5,2,10,3,6,0,2,4,9,51 or more,Female,697.3
15684,Credit Analyst,1,6,3,8,1,3,5,2,10,3,6,0,2,4,9,51 or more,Female,697.3
15564,Human Resources,4,1,5,2,7,5,3,1,10,5,7,0,2,10,1,51 or more,Male,687.7
4658,Investment Banker,4,2,3,3,10,5,3,2,10,10,6,3,1,3,3,21 to 35,Female,652.8
11610,Finance Analyst,3,3,5,10,10,2,3,1,4,6,7,0,2,4,5,36 to 50,Female,659
10397,Finance Analyst,2,2,3,9,10,6,4,2,3,10,6,6,2,6,2,36 to 50,Female,668.1
347,Bank Teller,3,2,2,1,5,0,0,1,5,3,9,0,2,0,2,21 to 35,Male,619.7
8830,Finance Analyst,3,5,10,5,3,6,2,2,7,9,7,1,1,1,3,21 to 35,Female,644.3
7474,Loan Processor,5,7,5,10,10,2,3,2,9,5,7,0,2,5,5,21 to 35,Female,667.3
12628,Human Resources,5,0,2,3,10,1,0,1,8,2,8,0,1,4,0,51 or more,Female,605.7
6661,Bank Teller,1,10,5,3,10,3,2,2,4,8,6,0,1,7,1,21 to 35,Male,655.8
8154,Mortgage Consultant,3,4,4,7,6,5,1,1,7,4,6,4,1,3,6,21 to 35,Female,658.4
7304,Human Resources,5,3,8,5,10,9,3,1,5,1,8,3,2,7,3,21 to 35,Female,676.9
8820,Customer Service,3,10,9,10,10,8,3,1,7,5,7,4,2,8,5,21 to 35,Female,721.7
6502,Investment Banker,2,1,10,0,8,1,1,2,3,5,5,0,2,6,2,21 to 35,Female,610.8
4282,Customer Service,3,4,4,3,6,2,1,1,4,9,6,2,2,4,1,21 to 35,Female,640.7
1061,Loan Processor,3,6,7,6,10,4,2,2,7,7,7,10,2,7,6,21 to 35,Female,677.9
2716,Risk Analyst,5,3,1,2,3,4,0,2,4,2,6,5,1,5,4,21 to 35,Female,561.1
14914,Human Resources,2,2,2,3,2,0,0,1,1,5,6,4,1,2,4,21 to 35,Male,599.1
14956,Risk Analyst,5,6,9,7,6,8,1,1,7,3,6,3,2,6,6,Less than 20,Female,683.7
2627,Credit Analyst,3,3,6,7,10,9,2,1,5,3,7,3,2,10,4,21 to 35,Female,702.6
1899,Risk Analyst,4,10,5,0,2,3,3,2,2,6,6,0,2,2,2,21 to 35,Female,635
5310,Investment Banker,5,1,10,10,10,1,0,1,1,2,5,0,1,5,0,21 to 35,Female,610.2
3227,Bank Teller,5,1,10,2,10,3,0,1,2,2,5,0,1,5,1,21 to 35,Female,615.3
11159,Mortgage Consultant,3,4,10,2,4,4,5,2,3,5,6,4,2,3,1,21 to 35,Female,629.7
3712,Risk Analyst,3,10,7,7,5,8,1,1,4,5,6,0,2,7,3,51 or more,Female,694.3
13644,Mortgage Consultant,5,5,2,6,4,8,3,2,5,4,8,0,1,4,2,21 to 35,Male,641.8
756,Loan Processor,5,1,5,3,4,7,4,1,7,2,6,7,2,5,0,21 to 35,Female,630.8
15937,Loan Processor,3,1,3,5,4,3,5,2,8,10,7,0,1,5,2,21 to 35,Male,656.4
10620,Business Analyst,2,10,5,7,5,5,2,2,7,6,7,0,2,10,4,21 to 35,Female,694.7
2986,Finance Analyst,2,1,4,2,4,9,3,1,3,1,8,0,2,3,0,36 to 50,Female,639.5
10602,Finance Analyst,3,3,4,4,5,4,2,2,4,3,8,0,2,3,0,21 to 35,Female,626.3
11502,Customer Service,4,0,3,4,5,4,2,1,7,8,7,0,2,1,6,Less than 20,Female,657.7
5037,Human Resources,2,4,3,3,10,5,1,2,8,2,8,2,1,5,5,21 to 35,Female,651.6
8072,Bank Teller,4,9,10,4,4,0,0,2,4,8,5,0,1,4,3,36 to 50,Female,621.6
8079,Credit Analyst,2,4,6,4,4,7,1,1,8,10,6,4,2,8,2,21 to 35,Male,678.3
848,Risk Analyst,3,2,6,10,4,1,0,1,4,5,7,0,2,10,0,36 to 50,Male,652
2408,Bank Teller,4,4,10,4,2,6,0,1,7,5,7,4,2,6,1,21 to 35,Male,662.2
6503,Bank Teller,4,0,0,2,1,6,5,2,2,2,5,10,1,2,2,21 to 35,Female,552.4
2130,Loan Processor,1,6,10,10,4,3,0,1,10,10,7,0,2,0,1,51 or more,Female,693.8
14125,Human Resources,2,2,3,4,6,2,1,1,1,3,8,7,2,3,1,51 or more,Female,624.6
2939,Finance Analyst,5,2,4,2,1,0,2,2,2,1,10,10,1,2,0,21 to 35,Female,554.9
87,Human Resources,1,10,10,10,10,3,3,2,6,5,6,0,2,8,7,36 to 50,Female,701.1
6622,Loan Processor,2,10,2,1,2,2,0,1,4,4,8,0,2,2,7,36 to 50,Male,658.8
1221,Loan Processor,3,1,4,4,4,2,5,1,7,3,6,5,2,8,3,36 to 50,Male,646.3
10531,Credit Analyst,3,5,4,4,10,5,5,2,7,3,9,0,2,5,3,36 to 50,Male,680.9
15524,Loan Processor,1,4,10,10,10,5,3,1,6,2,7,0,2,5,2,51 or more,Female,702.4
7467,Finance Analyst,2,5,10,10,10,4,3,2,5,2,7,0,2,6,2,51 or more,Female,680.3
9148,Human Resources,4,3,4,7,3,6,5,2,7,2,6,0,1,3,1,51 or more,Female,634.2
2735,Investment Banker,2,8,5,6,10,1,0,1,7,6,8,0,2,5,4,21 to 35,Female,679.6
3921,Human Resources,1,5,4,7,3,3,5,2,8,9,9,0,2,1,2,51 or more,Female,673.6
13752,Risk Analyst,3,6,2,10,5,6,5,1,4,10,8,0,2,8,2,51 or more,Male,716.1
3082,Bank Teller,3,6,4,8,4,3,5,2,5,4,8,0,1,5,1,51 or more,Male,652
7606,Investment Banker,3,0,3,10,10,3,5,2,4,5,6,10,1,6,1,36 to 50,Female,605.9
4523,Risk Analyst,1,3,10,3,10,6,0,1,7,10,8,1,2,7,1,21 to 35,Female,682.1
6326,Loan Processor,4,4,3,0,2,1,0,1,5,2,7,0,1,7,3,36 to 50,Male,627.6
8876,Mortgage Consultant,2,4,4,5,5,8,0,1,7,3,7,0,2,6,2,21 to 35,Female,651.6
15880,Loan Processor,1,0,0,1,2,5,5,2,8,1,6,7,2,3,1,51 or more,Male,623.8
7926,Mortgage Consultant,5,4,0,2,7,2,1,1,6,10,8,0,2,4,1,21 to 35,Female,639.6
8165,Mortgage Consultant,4,4,8,6,1,7,2,1,7,4,6,0,1,0,7,51 or more,Female,673.7
14631,Business Analyst,4,3,6,5,10,4,5,2,8,5,8,0,2,2,5,51 or more,Female,667.5
11761,Investment Banker,1,4,5,6,8,4,1,1,7,8,8,0,2,2,5,51 or more,Female,707.2
7795,Loan Processor,1,10,5,5,8,10,5,2,10,2,6,0,2,10,8,36 to 50,Female,720.9
13016,Loan Processor,4,9,5,4,9,4,2,2,3,2,7,4,2,2,1,36 to 50,Female,619.1
1608,Customer Service,4,5,5,10,10,10,3,1,4,10,6,0,2,10,6,21 to 35,Male,720.8
10490,Mortgage Consultant,3,5,2,2,5,1,1,2,2,1,5,10,2,10,4,51 or more,Female,601.5
14913,Human Resources,1,2,10,10,4,3,0,2,8,1,7,0,1,5,7,51 or more,Female,658
12201,Bank Teller,1,10,9,10,7,5,4,1,7,10,8,0,2,10,3,36 to 50,Female,734.8
3770,Investment Banker,1,3,10,10,10,4,5,2,7,1,6,1,2,10,9,51 or more,Male,720.7
2409,Business Analyst,5,6,6,10,10,6,1,1,6,7,7,0,1,4,1,36 to 50,Female,666
6106,Human Resources,3,5,3,3,3,2,5,2,0,3,6,10,1,5,2,51 or more,Female,588.5
5947,Customer Service,2,10,8,10,7,2,1,1,5,7,7,0,2,10,1,36 to 50,Female,698.3
2540,Business Analyst,2,3,6,0,4,3,3,1,8,10,8,0,2,3,4,21 to 35,Male,671.9
1812,Loan Processor,5,3,3,2,9,2,3,2,7,10,5,0,1,2,2,Less than 20,Female,630.5
6834,Bank Teller,5,1,5,7,4,4,5,2,0,7,5,0,1,5,0,Less than 20,Female,619.7
14889,Credit Analyst,2,3,5,1,6,3,0,2,4,3,7,0,2,4,10,21 to 35,Male,644.8
8302,Customer Service,5,10,10,4,6,6,2,1,7,7,7,0,1,10,2,Less than 20,Female,686.4
3509,Human Resources,5,0,3,3,4,2,0,1,4,10,8,0,1,5,2,Less than 20,Female,603.9
12659,Bank Teller,3,3,3,4,10,3,1,2,5,6,6,0,1,9,1,Less than 20,Male,619.7
2692,Business Analyst,2,3,4,3,3,2,0,2,4,2,7,0,1,7,4,Less than 20,Male,598.7
2711,Bank Teller,4,7,5,5,5,4,2,1,8,5,7,3,2,6,2,Less than 20,Female,665.6
2540,Bank Teller,5,2,2,3,4,2,2,2,3,10,4,10,1,3,1,Less than 20,Female,584.4
1642,Bank Teller,0,2,5,4,5,4,3,2,2,2,6,1,2,4,3,21 to 35,Male,629.1
8225,Finance Analyst,3,4,5,3,4,3,5,2,4,2,8,0,2,6,3,36 to 50,Male,651.6
956,Customer Service,2,6,5,0,5,5,1,1,6,10,8,0,2,10,6,21 to 35,Male,690.6
